"UniqueID","Probability1"
12419,0.207903171646903
12420,0.0460120717963246
12421,0.00774516631114489
12422,0.0423967457698339
12423,0.00702086518172914
12424,0.109581913754443
12425,0.00543278507621407
12426,0.164189499879776
12427,0.0656043673457429
12428,0.591227057385915
12429,0.101533487630662
12430,0.125743532219792
12431,0.120533114129063
12432,0.977740872913426
12433,0.00930576609030532
12434,0.33549934848829
12435,0.0260577481083167
12436,0.234303731099161
12437,0.180927814775555
12438,0.0774349230358319
12439,0.21640727889101
12440,0.198121600982663
12441,0.00565723450331629
12442,0.000489012951694557
12443,0.357262143538941
12444,0.139202248307188
12445,0.0825574684977304
12446,0.211527433172803
12447,0.77126061224904
12448,0.926564262954582
12449,0.0489557556108745
12450,0.0106819447169882
12451,0.192890330600832
12452,0.0376395559573137
12453,0.0295602343629463
12454,0.115413135500159
12455,0.00124749794795561
12456,0.997922699088645
12457,0.0903899237276857
12458,0.0193462749294522
12459,0.220586857108074
12460,0.017860573663225
12461,0.98994036324866
12462,0.0126649340897489
12463,0.379363210882956
12464,0.0157019074914296
12465,0.0483321078771437
12466,0.862210273801275
12467,0.983196286596726
12468,0.0055646268240365
12469,0.0138038178513574
12470,0.642132311454898
12471,0.93060788956921
12472,0.0650233807399176
12473,0.0103832040626832
12474,0.339389207516107
12475,0.606112268140922
12476,0.00899633573331463
12477,0.380430411358123
12478,0.437249380807779
12479,0.708287307118578
12480,0.684307140895597
12481,0.702380374934476
12482,0.327430152728751
12483,0.496158816371249
12484,0.0385660677030172
12485,0.387641875279756
12486,0.873124711125007
12487,0.576893328700727
12488,0.23837026055078
12489,0.171622227563483
12490,0.743155472162797
12491,0.744432175776145
12492,0.638766503404613
12493,0.79468580905694
12494,0.358737698035732
12495,0.0377762158144208
12496,0.427441874264641
12497,0.544014400968755
12498,0.922552498069343
12499,0.356371224071695
12500,0.0107052223518462
12501,0.0761864611385235
12502,0.483972232019679
12503,0.0269898613645847
12504,0.929538446655731
12505,0.289837390324646
12506,0.0878169557534023
12507,0.91408514098505
12508,0.0637853350667704
12509,0.0283874809230962
12510,0.24333505969825
12511,0.119718956382879
12512,0.538276481651984
12513,0.347307718408989
12514,0.280310165933047
12515,0.531539444564326
12516,0.206256075938413
12517,0.198962438868231
12518,0.135440050017293
12519,0.338917793061042
12520,0.0872887211690764
12521,0.0941827755601495
12522,0.0630786861730384
12523,0.170080842973121
12524,0.146647497964124
12525,0.116016915137479
12526,0.140530498829885
12527,0.0524296856484109
12528,0.066523845035108
12529,0.223281756491303
12530,0.0352409314376125
12531,0.241317105484244
12532,0.110353653815368
12533,0.109547885278239
12534,0.220817696554325
12535,0.361288502585283
12536,0.112959805840327
12537,0.157089514134853
12538,0.0992817843920665
12539,0.152995901955782
12540,0.24196628437422
12541,0.0887745954746668
12542,0.127044843944438
12543,0.341077413787409
12544,0.0221147458775161
12545,0.0768801228071765
12546,0.0695936067145582
12547,0.0520971378689942
12548,0.00249871380612637
12549,0.337629183580973
12550,0.290087047122195
12551,0.78010110455085
12552,0.493499614280187
12553,0.213663841689127
12554,0.284632514180699
12555,0.739263902287143
12556,0.719256260929214
12557,0.00990195866090185
12558,0.695151516453556
12559,0.882802007032094
12560,0.236160765283469
12561,0.221453627216953
12562,0.0406763831602925
12563,0.784817392856774
12564,0.96110262362917
12565,0.464156145880715
12566,0.716230749820749
12567,0.704614977799551
12568,0.840574417102987
12569,0.978531177926599
12570,0.826003482131185
12571,0.698081064345146
12572,0.768202992576947
12573,0.847342696781443
12574,0.0761995255827298
12575,0.88835121994347
12576,0.169390897418208
12577,0.885678674964445
12578,0.346697816721871
12579,0.886184877763755
12580,0.16794270374803
12581,0.821112551549527
12582,0.574219034378073
12583,0.27298645149129
12584,0.915940366994996
12585,0.633975244792614
12586,0.837183584901217
12587,0.776990696547536
12588,0.922003389014968
12589,0.517619038081369
12590,0.701060055001202
12591,0.620041998589552
12592,0.917187658973888
12593,0.194466203595932
12594,0.780382524736756
12595,0.840615210982353
12596,0.798828852759214
12597,0.837122669276474
12598,0.169450417819335
12599,0.616429363722808
12600,0.127378390826565
12601,0.699893120816445
12602,0.542141779810761
12603,0.203251286864519
12604,0.209231964094157
12605,0.837183584901217
12606,0.8228542736978
12607,0.309561831541968
12608,0.738758446353463
12609,0.322267333599991
12610,0.184646036665827
12611,0.940400982236512
12612,0.842791261570058
12613,0.191919999346886
12614,0.258056056282312
12615,0.00510886512949344
12616,0.494780198700842
12617,0.0761995255827298
12618,0.21212390908383
12619,0.920385065384442
12620,0.490385830251403
12621,0.732871428004429
12622,0.0876270921612094
12623,0.899389321785526
12624,0.192998010317147
12625,6.52103808522932e-05
12626,0.291691537713002
12627,0.246779466456806
12628,0.222593359216555
12629,0.010618762483272
12630,0.644102815518168
12631,0.111305949693181
12632,0.00307149757840428
12633,0.0659735838970468
12634,0.000323794619494379
12635,0.980831464901116
12636,0.28334567438767
12637,0.285780832388921
12638,0.185276359874653
12639,0.714573252673055
12640,0.280358195223551
12641,0.079833347329544
12642,0.334962503892423
12643,0.793086790105028
12644,0.546321568807639
12645,0.573966542939892
12646,0.351444104867123
12647,0.573966542939892
12648,0.996642337730326
12649,0.995090909142103
12650,0.660917913916502
12651,0.170731778704811
12652,0.0748442633522461
12653,0.862717272948626
12654,0.0837202424840794
12655,0.486909590062
12656,0.79873261535713
12657,0.286345942767066
12658,0.792916543128729
12659,0.47692134445369
